batch_id,material_id,manufacturing_site,manufacture_date,expiry_date,quantity,batch_status
BAT-0000295,MAT-00424,HU_BUD_01,2023-03-06,2024-03-06,30092,QUARANTINE
BAT-0000296,MAT-00397,ES_BAR_01,2023-02-12,2023-08-12,37734,RELEASED
BAT-0000297,MAT-00297,HU_BUD_01,2022-12-20,2023-12-20,17863,REJECTED
BAT-0000298,MAT-00138,FR_LYON_02,2024-02-06,2025-02-06,4054,RELEASED
BAT-0000299,MAT-00152,HU_BUD_01,2023-12-26,2025-12-26,11800,RELEASED
BAT-0000300,MAT-00185,FR_LYON_02,2023-01-30,2026-01-30,26769,RELEASED
BAT-0000301,MAT-00432,HU_BUD_01,2025-07-18,2028-07-18,38380,RELEASED
BAT-0000302,MAT-00371,ES_BAR_01,2023-02-05,2024-02-05,10854,QUARANTINE
BAT-0000303,MAT-00295,HU_BUD_01,2025-07-10,2027-01-10,10350,RELEASED
BAT-0000304,MAT-00320,FR_LYON_02,2024-08-20,2026-08-20,39297,RELEASED
BAT-0000305,MAT-00084,FR_LYON_01,2024-01-22,2025-07-22,34262,RELEASED
BAT-0000306,MAT-00435,FR_LYON_02,2023-04-05,2024-10-05,46654,RELEASED
BAT-0000307,MAT-00081,FR_LYON_01,2023-09-30,2024-03-30,37576,QUARANTINE
BAT-0000308,MAT-00447,FR_LYON_02,2024-06-11,2025-06-11,37673,RELEASED
BAT-0000309,MAT-00287,ES_BAR_01,2025-07-07,2028-07-07,15442,REJECTED
BAT-0000310,MAT-00181,FR_LYON_01,2024-08-23,2026-02-23,17897,RELEASED
BAT-0000311,MAT-00296,FR_LYON_01,2025-02-08,2027-02-08,21562,RELEASED
BAT-0000312,MAT-00339,ES_BAR_01,2025-07-12,2027-07-12,15911,RELEASED
BAT-0000313,MAT-00052,FR_LYON_02,2023-04-15,2026-04-15,38614,QUARANTINE
BAT-0000314,MAT-00451,HU_BUD_01,2025-06-12,2026-12-12,17765,RELEASED
BAT-0000315,MAT-00461,FR_LYON_01,2025-07-02,2028-07-02,31104,RELEASED
BAT-0000316,MAT-00108,FR_LYON_01,2023-07-31,2026-07-31,15242,RELEASED
BAT-0000317,MAT-00486,FR_LYON_01,2024-03-15,2025-09-15,26521,REJECTED
BAT-0000318,MAT-00497,HU_BUD_01,2023-09-17,2024-03-17,17186,RELEASED
BAT-0000319,MAT-00328,HU_BUD_01,2025-09-26,2028-09-26,48682,RELEASED
BAT-0000320,MAT-00227,FR_LYON_01,2024-10-22,2025-10-22,29109,RELEASED
BAT-0000321,MAT-00024,HU_BUD_01,2024-08-12,2025-08-12,48508,RELEASED
BAT-0000322,MAT-00154,FR_LYON_02,2024-01-13,2024-07-13,49774,RELEASED
BAT-0000323,MAT-00429,ES_BAR_01,2024-04-24,2027-04-24,24908,RELEASED
BAT-0000324,MAT-00229,FR_LYON_01,2024-02-10,2025-02-10,32655,RELEASED
BAT-0000325,MAT-00209,FR_LYON_01,2025-02-18,2028-02-18,30934,RELEASED
BAT-0000326,MAT-00269,HU_BUD_01,2023-08-31,2024-02-29,21155,RELEASED
BAT-0000327,MAT-00043,FR_LYON_02,2025-01-05,2027-01-05,22626,RELEASED
BAT-0000328,MAT-00291,HU_BUD_01,2024-04-25,2024-10-25,38470,RELEASED
BAT-0000329,MAT-00074,ES_BAR_01,2025-03-20,2026-09-20,24535,QUARANTINE
BAT-0000330,MAT-00153,FR_LYON_01,2024-03-26,2024-09-26,48441,RELEASED
BAT-0000331,MAT-00231,HU_BUD_01,2025-06-22,2025-12-22,3252,RELEASED
BAT-0000332,MAT-00366,FR_LYON_01,2024-11-09,2027-11-09,7828,RELEASED
BAT-0000333,MAT-00299,FR_LYON_01,2023-01-20,2023-07-20,10251,QUARANTINE
BAT-0000334,MAT-00422,ES_BAR_01,2025-09-27,2026-09-27,13625,RELEASED
BAT-0000335,MAT-00144,HU_BUD_01,2025-08-22,2027-02-22,16821,REJECTED
BAT-0000336,MAT-00293,ES_BAR_01,2025-09-21,2027-03-21,29907,RELEASED
BAT-0000337,MAT-00185,FR_LYON_01,2024-01-21,2025-01-21,11703,REWORK
BAT-0000338,MAT-00090,ES_BAR_01,2023-01-13,2023-07-13,17584,RELEASED
BAT-0000339,MAT-00111,HU_BUD_01,2022-12-10,2023-12-10,36375,REJECTED
BAT-0000340,MAT-00098,FR_LYON_01,2025-08-20,2027-02-20,33041,RELEASED
BAT-0000341,MAT-00383,HU_BUD_01,2024-08-15,2026-08-15,8020,RELEASED
BAT-0000342,MAT-00208,HU_BUD_01,2024-07-06,2026-07-06,24090,RELEASED
BAT-0000343,MAT-00295,ES_BAR_01,2024-01-15,2026-01-15,38473,RELEASED
BAT-0000344,MAT-00138,FR_LYON_02,2024-12-30,2026-12-30,41274,RELEASED
BAT-0000345,MAT-00425,HU_BUD_01,2022-12-16,2023-06-16,41990,RELEASED
BAT-0000346,MAT-00398,HU_BUD_01,2024-02-08,2025-08-08,38585,RELEASED
BAT-0000347,MAT-00340,FR_LYON_01,2024-05-06,2026-05-06,40110,RELEASED
BAT-0000348,MAT-00396,HU_BUD_01,2025-10-07,2027-04-07,46859,RELEASED
BAT-0000349,MAT-00364,FR_LYON_02,2024-07-20,2026-01-20,46475,QUARANTINE
BAT-0000350,MAT-00487,ES_BAR_01,2024-03-14,2025-09-14,16580,RELEASED
BAT-0000351,MAT-00399,ES_BAR_01,2023-06-25,2024-12-25,26523,QUARANTINE
BAT-0000352,MAT-00041,FR_LYON_02,2025-08-23,2028-08-23,19714,QUARANTINE
BAT-0000353,MAT-00171,HU_BUD_01,2025-08-19,2027-08-19,19304,RELEASED
BAT-0000354,MAT-00095,ES_BAR_01,2023-01-03,2024-07-03,45465,RELEASED
BAT-0000355,MAT-00177,FR_LYON_01,2023-01-10,2023-07-10,40725,RELEASED
BAT-0000356,MAT-00068,HU_BUD_01,2024-03-09,2027-03-09,3862,RELEASED
BAT-0000357,MAT-00387,FR_LYON_02,2025-06-08,2028-06-08,14977,RELEASED
BAT-0000358,MAT-00068,ES_BAR_01,2025-05-31,2027-05-31,8807,REJECTED
BAT-0000359,MAT-00301,FR_LYON_02,2025-06-26,2026-06-26,11550,QUARANTINE
BAT-0000360,MAT-00328,ES_BAR_01,2023-12-23,2024-06-23,33601,RELEASED
BAT-0000361,MAT-00064,FR_LYON_02,2024-06-30,2024-12-30,42967,REJECTED
BAT-0000362,MAT-00356,HU_BUD_01,2023-01-20,2025-01-20,4883,RELEASED
BAT-0000363,MAT-00218,ES_BAR_01,2024-07-02,2027-07-02,20265,RELEASED
BAT-0000364,MAT-00473,HU_BUD_01,2025-06-29,2026-06-29,20486,RELEASED
BAT-0000365,MAT-00385,HU_BUD_01,2024-04-13,2024-10-13,28704,RELEASED
BAT-0000366,MAT-00494,FR_LYON_01,2024-07-07,2025-07-07,46030,REWORK
BAT-0000367,MAT-00049,ES_BAR_01,2023-10-18,2026-10-18,31829,RELEASED
BAT-0000368,MAT-00369,ES_BAR_01,2023-02-26,2025-02-26,3099,RELEASED
BAT-0000369,MAT-00103,FR_LYON_01,2023-02-11,2023-08-11,10899,REWORK
BAT-0000370,MAT-00148,FR_LYON_02,2024-02-21,2024-08-21,25568,RELEASED
BAT-0000371,MAT-00194,FR_LYON_01,2023-01-18,2024-07-18,17513,RELEASED
BAT-0000372,MAT-00066,FR_LYON_02,2023-05-13,2024-05-13,24811,RELEASED
BAT-0000373,MAT-00396,ES_BAR_01,2024-01-18,2025-07-18,8679,RELEASED
BAT-0000374,MAT-00441,FR_LYON_01,2025-12-02,2026-06-02,27422,RELEASED
BAT-0000375,MAT-00085,ES_BAR_01,2023-06-10,2024-12-10,13154,RELEASED
BAT-0000376,MAT-00367,FR_LYON_02,2025-05-29,2025-11-29,42573,RELEASED
BAT-0000377,MAT-00067,ES_BAR_01,2024-12-18,2027-12-18,8697,RELEASED
BAT-0000378,MAT-00306,FR_LYON_02,2023-12-09,2026-12-09,871,RELEASED
BAT-0000379,MAT-00212,ES_BAR_01,2025-08-09,2026-08-09,10953,RELEASED
BAT-0000380,MAT-00357,FR_LYON_02,2023-03-28,2025-03-28,29906,RELEASED
BAT-0000381,MAT-00163,HU_BUD_01,2025-11-28,2026-11-28,33239,RELEASED
BAT-0000382,MAT-00200,HU_BUD_01,2025-09-13,2027-09-13,12491,REJECTED
BAT-0000383,MAT-00220,HU_BUD_01,2023-06-03,2023-12-03,30174,RELEASED
BAT-0000384,MAT-00091,FR_LYON_01,2023-07-14,2024-01-14,25305,RELEASED
BAT-0000385,MAT-00462,FR_LYON_02,2023-02-18,2024-08-18,10989,RELEASED
BAT-0000386,MAT-00401,HU_BUD_01,2025-08-02,2027-02-02,39916,RELEASED
BAT-0000387,MAT-00157,FR_LYON_02,2024-05-18,2026-05-18,6990,RELEASED
BAT-0000388,MAT-00165,ES_BAR_01,2024-07-04,2025-07-04,38201,RELEASED
BAT-0000389,MAT-00040,ES_BAR_01,2023-08-27,2026-08-27,22746,RELEASED
BAT-0000390,MAT-00113,FR_LYON_01,2023-05-21,2026-05-21,34753,QUARANTINE
BAT-0000391,MAT-00182,ES_BAR_01,2024-03-28,2024-09-28,15845,RELEASED
BAT-0000392,MAT-00302,FR_LYON_01,2025-08-29,2027-02-28,29571,REJECTED
BAT-0000393,MAT-00297,ES_BAR_01,2024-07-29,2025-07-29,26782,RELEASED
BAT-0000394,MAT-00260,HU_BUD_01,2025-04-20,2026-10-20,27967,RELEASED
BAT-0000395,MAT-00373,HU_BUD_01,2025-05-15,2028-05-15,49590,RELEASED
BAT-0000396,MAT-00306,FR_LYON_02,2024-02-17,2024-08-17,8332,RELEASED
BAT-0000397,MAT-00141,FR_LYON_02,2024-07-19,2025-07-19,40325,QUARANTINE
BAT-0000398,MAT-00380,FR_LYON_02,2025-07-06,2028-07-06,20985,REJECTED
BAT-0000399,MAT-00116,FR_LYON_02,2024-10-01,2025-04-01,43507,RELEASED
BAT-0000400,MAT-00162,HU_BUD_01,2024-12-31,2026-12-31,21328,QUARANTINE
BAT-0000401,MAT-00322,ES_BAR_01,2023-08-16,2025-02-16,41928,RELEASED
BAT-0000402,MAT-00322,ES_BAR_01,2023-02-01,2024-02-01,34511,RELEASED
BAT-0000403,MAT-00227,ES_BAR_01,2023-12-02,2024-06-02,46474,RELEASED
BAT-0000404,MAT-00019,HU_BUD_01,2025-01-26,2026-01-26,46851,RELEASED
BAT-0000405,MAT-00248,HU_BUD_01,2025-07-13,2027-07-13,27121,QUARANTINE
BAT-0000406,MAT-00288,HU_BUD_01,2024-11-12,2027-11-12,22885,REJECTED
BAT-0000407,MAT-00131,FR_LYON_01,2025-08-18,2026-02-18,32096,QUARANTINE
BAT-0000408,MAT-00091,FR_LYON_02,2024-12-28,2026-12-28,27177,RELEASED
BAT-0000409,MAT-00322,HU_BUD_01,2024-01-18,2027-01-18,38930,RELEASED
BAT-0000410,MAT-00189,ES_BAR_01,2023-01-21,2026-01-21,32145,RELEASED
BAT-0000411,MAT-00128,HU_BUD_01,2024-02-03,2025-08-03,31169,RELEASED
BAT-0000412,MAT-00160,FR_LYON_01,2023-11-05,2024-11-05,24670,RELEASED
BAT-0000413,MAT-00165,HU_BUD_01,2024-05-19,2026-05-19,20981,REJECTED
BAT-0000414,MAT-00198,ES_BAR_01,2025-03-06,2028-03-06,25697,RELEASED
BAT-0000415,MAT-00064,FR_LYON_01,2025-02-17,2026-02-17,42661,RELEASED
BAT-0000416,MAT-00347,HU_BUD_01,2024-10-26,2027-10-26,19757,RELEASED
BAT-0000417,MAT-00006,FR_LYON_01,2025-08-14,2028-08-14,36363,RELEASED
BAT-0000418,MAT-00299,FR_LYON_01,2024-04-03,2025-04-03,43652,RELEASED
BAT-0000419,MAT-00329,HU_BUD_01,2024-09-27,2025-09-27,48958,RELEASED
BAT-0000420,MAT-00094,ES_BAR_01,2024-10-30,2026-10-30,6348,RELEASED
BAT-0000421,MAT-00296,HU_BUD_01,2023-07-12,2025-01-12,24095,RELEASED
BAT-0000422,MAT-00464,HU_BUD_01,2025-01-03,2028-01-03,3875,RELEASED
BAT-0000423,MAT-00355,FR_LYON_02,2025-07-17,2026-07-17,32230,RELEASED
BAT-0000424,MAT-00211,ES_BAR_01,2023-08-30,2025-02-28,26868,QUARANTINE
BAT-0000425,MAT-00218,ES_BAR_01,2025-03-28,2026-03-28,31860,RELEASED
BAT-0000426,MAT-00378,ES_BAR_01,2023-01-31,2025-01-31,2290,REWORK
BAT-0000427,MAT-00079,ES_BAR_01,2025-09-12,2028-09-12,22348,REWORK
BAT-0000428,MAT-00114,HU_BUD_01,2024-06-13,2026-06-13,5563,REJECTED
BAT-0000429,MAT-00425,FR_LYON_02,2023-04-26,2025-04-26,4691,QUARANTINE
BAT-0000430,MAT-00078,FR_LYON_01,2024-12-17,2025-12-17,4579,RELEASED
BAT-0000431,MAT-00405,ES_BAR_01,2025-08-28,2028-08-28,45178,RELEASED
BAT-0000432,MAT-00045,ES_BAR_01,2023-12-08,2025-12-08,39385,RELEASED
BAT-0000433,MAT-00496,FR_LYON_01,2025-03-19,2028-03-19,40691,REJECTED
BAT-0000434,MAT-00029,ES_BAR_01,2024-09-02,2027-09-02,2336,RELEASED
BAT-0000435,MAT-00116,ES_BAR_01,2024-01-18,2025-07-18,10881,RELEASED
BAT-0000436,MAT-00467,FR_LYON_02,2023-04-21,2025-04-21,22905,REJECTED
BAT-0000437,MAT-00107,HU_BUD_01,2023-12-19,2026-12-19,40792,REWORK
BAT-0000438,MAT-00197,HU_BUD_01,2024-07-11,2025-07-11,12970,REJECTED
BAT-0000439,MAT-00050,HU_BUD_01,2023-11-16,2025-11-16,13095,RELEASED
BAT-0000440,MAT-00342,ES_BAR_01,2023-08-06,2026-08-06,21976,REWORK
BAT-0000441,MAT-00051,ES_BAR_01,2023-09-03,2024-03-03,12183,QUARANTINE
BAT-0000442,MAT-00329,HU_BUD_01,2025-11-14,2026-05-14,26356,QUARANTINE
BAT-0000443,MAT-00437,ES_BAR_01,2025-08-05,2026-02-05,37431,REWORK
BAT-0000444,MAT-00457,FR_LYON_02,2025-06-06,2026-06-06,10221,RELEASED
BAT-0000445,MAT-00073,ES_BAR_01,2025-08-25,2028-08-25,10484,RELEASED
BAT-0000446,MAT-00007,FR_LYON_02,2023-01-26,2026-01-26,42810,RELEASED
BAT-0000447,MAT-00390,FR_LYON_02,2024-01-19,2025-07-19,35977,RELEASED
BAT-0000448,MAT-00037,FR_LYON_01,2023-04-09,2023-10-09,10564,QUARANTINE
BAT-0000449,MAT-00393,HU_BUD_01,2023-11-05,2024-05-05,29319,REWORK
BAT-0000450,MAT-00129,FR_LYON_02,2025-07-04,2027-01-04,3148,RELEASED
BAT-0000451,MAT-00392,ES_BAR_01,2023-09-01,2025-03-01,38140,RELEASED
BAT-0000452,MAT-00009,ES_BAR_01,2023-11-06,2024-05-06,11640,RELEASED
BAT-0000453,MAT-00284,HU_BUD_01,2023-03-17,2023-09-17,13220,RELEASED
BAT-0000454,MAT-00430,HU_BUD_01,2024-08-27,2026-02-27,8385,REJECTED
BAT-0000455,MAT-00103,ES_BAR_01,2024-09-20,2025-09-20,29854,REWORK
BAT-0000456,MAT-00283,FR_LYON_02,2025-08-24,2028-08-24,28219,RELEASED
BAT-0000457,MAT-00398,FR_LYON_02,2024-03-29,2024-09-29,44902,RELEASED
BAT-0000458,MAT-00084,HU_BUD_01,2025-03-07,2026-09-07,38698,RELEASED
BAT-0000459,MAT-00485,ES_BAR_01,2023-03-26,2024-09-26,14363,REJECTED
BAT-0000460,MAT-00253,ES_BAR_01,2023-06-28,2023-12-28,15510,QUARANTINE
BAT-0000461,MAT-00213,ES_BAR_01,2024-10-21,2025-10-21,4683,QUARANTINE
BAT-0000462,MAT-00166,FR_LYON_02,2023-03-08,2023-09-08,22017,RELEASED
BAT-0000463,MAT-00080,FR_LYON_02,2025-04-12,2028-04-12,29095,RELEASED
BAT-0000464,MAT-00446,HU_BUD_01,2025-07-27,2028-07-27,35453,QUARANTINE
BAT-0000465,MAT-00111,ES_BAR_01,2023-02-19,2026-02-19,4635,RELEASED
BAT-0000466,MAT-00343,FR_LYON_02,2024-01-18,2025-01-18,1046,RELEASED
BAT-0000467,MAT-00294,HU_BUD_01,2025-08-12,2027-08-12,42932,RELEASED
BAT-0000468,MAT-00393,ES_BAR_01,2024-12-26,2025-06-26,20243,RELEASED
BAT-0000469,MAT-00295,HU_BUD_01,2023-07-15,2025-01-15,21657,RELEASED
BAT-0000470,MAT-00351,HU_BUD_01,2025-10-26,2026-10-26,31659,REJECTED
BAT-0000471,MAT-00028,ES_BAR_01,2025-04-28,2026-10-28,25199,RELEASED
BAT-0000472,MAT-00038,ES_BAR_01,2024-12-14,2027-12-14,18026,RELEASED
BAT-0000473,MAT-00175,FR_LYON_01,2025-10-12,2028-10-12,781,QUARANTINE
BAT-0000474,MAT-00145,ES_BAR_01,2023-10-11,2025-04-11,12437,RELEASED
BAT-0000475,MAT-00481,FR_LYON_01,2025-01-06,2027-01-06,24230,QUARANTINE
BAT-0000476,MAT-00494,ES_BAR_01,2024-01-06,2027-01-06,5577,RELEASED
BAT-0000477,MAT-00317,FR_LYON_02,2024-05-25,2027-05-25,46031,RELEASED
BAT-0000478,MAT-00316,ES_BAR_01,2023-10-28,2025-10-28,33275,RELEASED
BAT-0000479,MAT-00380,ES_BAR_01,2024-07-19,2025-01-19,36189,RELEASED
BAT-0000480,MAT-00237,FR_LYON_02,2023-01-05,2025-01-05,45708,RELEASED
BAT-0000481,MAT-00370,FR_LYON_01,2023-03-07,2024-03-07,28155,QUARANTINE
BAT-0000482,MAT-00435,FR_LYON_02,2025-05-02,2026-05-02,17715,REJECTED
BAT-0000483,MAT-00437,HU_BUD_01,2023-01-08,2024-07-08,25037,RELEASED
BAT-0000484,MAT-00348,FR_LYON_02,2023-03-11,2024-09-11,36597,RELEASED
BAT-0000485,MAT-00415,ES_BAR_01,2025-07-02,2026-01-02,20844,QUARANTINE
BAT-0000486,MAT-00457,ES_BAR_01,2024-08-15,2025-08-15,45464,RELEASED
BAT-0000487,MAT-00341,HU_BUD_01,2025-08-30,2027-08-30,49153,RELEASED
BAT-0000488,MAT-00144,ES_BAR_01,2025-07-30,2026-07-30,37558,QUARANTINE
BAT-0000489,MAT-00400,FR_LYON_01,2023-01-26,2025-01-26,46355,QUARANTINE
BAT-0000490,MAT-00175,HU_BUD_01,2023-06-05,2024-06-05,33844,RELEASED
BAT-0000491,MAT-00201,FR_LYON_01,2023-11-10,2025-11-10,9362,RELEASED
BAT-0000492,MAT-00335,HU_BUD_01,2024-07-04,2025-07-04,35236,RELEASED
BAT-0000493,MAT-00299,FR_LYON_01,2024-11-12,2025-11-12,45241,QUARANTINE
BAT-0000494,MAT-00184,ES_BAR_01,2025-09-25,2027-03-25,7384,RELEASED
BAT-0000495,MAT-00056,HU_BUD_01,2024-03-25,2024-09-25,3364,REJECTED
BAT-0000496,MAT-00205,FR_LYON_02,2025-09-12,2027-09-12,8552,RELEASED
BAT-0000497,MAT-00386,HU_BUD_01,2024-06-03,2025-12-03,19743,RELEASED
BAT-0000498,MAT-00007,FR_LYON_02,2022-12-24,2023-06-24,37796,QUARANTINE
BAT-0000499,MAT-00257,HU_BUD_01,2024-07-16,2025-01-16,10805,RELEASED
BAT-0000500,MAT-00271,ES_BAR_01,2025-09-21,2026-09-21,31834,QUARANTINE
BAT-0000501,MAT-00399,FR_LYON_01,2024-11-29,2026-05-29,7669,RELEASED
BAT-0000502,MAT-00459,HU_BUD_01,2025-09-03,2028-09-03,23099,RELEASED
BAT-0000503,MAT-00005,ES_BAR_01,2023-12-08,2025-06-08,162,RELEASED
BAT-0000504,MAT-00302,ES_BAR_01,2024-09-25,2025-03-25,30365,RELEASED
BAT-0000505,MAT-00294,HU_BUD_01,2025-03-15,2026-09-15,31470,RELEASED
BAT-0000506,MAT-00137,FR_LYON_02,2025-10-04,2027-10-04,30645,RELEASED
BAT-0000507,MAT-00316,FR_LYON_01,2023-06-20,2024-06-20,26105,RELEASED
BAT-0000508,MAT-00366,HU_BUD_01,2025-08-10,2028-08-10,4191,RELEASED
BAT-0000509,MAT-00283,FR_LYON_02,2025-05-31,2026-05-31,48407,RELEASED
BAT-0000510,MAT-00282,HU_BUD_01,2023-10-04,2024-04-04,14962,RELEASED
BAT-0000511,MAT-00045,ES_BAR_01,2025-01-10,2028-01-10,10531,RELEASED
BAT-0000512,MAT-00472,FR_LYON_02,2023-10-10,2024-04-10,37914,RELEASED
BAT-0000513,MAT-00332,FR_LYON_02,2025-04-10,2026-10-10,680,RELEASED
BAT-0000514,MAT-00138,FR_LYON_01,2024-04-01,2025-10-01,1687,RELEASED
BAT-0000515,MAT-00032,ES_BAR_01,2024-07-16,2027-07-16,1588,RELEASED
BAT-0000516,MAT-00479,ES_BAR_01,2024-02-28,2024-08-28,24979,RELEASED
BAT-0000517,MAT-00203,HU_BUD_01,2023-04-13,2024-10-13,4032,QUARANTINE
BAT-0000518,MAT-00035,HU_BUD_01,2023-12-17,2025-06-17,11654,RELEASED
BAT-0000519,MAT-00339,FR_LYON_01,2023-11-22,2025-05-22,46379,RELEASED
BAT-0000520,MAT-00044,ES_BAR_01,2024-08-06,2026-02-06,32486,RELEASED
BAT-0000521,MAT-00268,ES_BAR_01,2024-12-07,2025-06-07,29414,RELEASED
BAT-0000522,MAT-00240,FR_LYON_02,2025-10-27,2027-10-27,22399,REJECTED
BAT-0000523,MAT-00070,HU_BUD_01,2023-04-09,2024-10-09,36127,RELEASED
BAT-0000524,MAT-00460,ES_BAR_01,2024-02-28,2025-08-28,46540,RELEASED
BAT-0000525,MAT-00028,FR_LYON_01,2023-10-31,2026-10-31,3158,QUARANTINE
BAT-0000526,MAT-00312,FR_LYON_02,2023-03-09,2024-09-09,36907,REJECTED
BAT-0000527,MAT-00233,FR_LYON_01,2023-03-29,2023-09-29,38261,RELEASED
BAT-0000528,MAT-00070,FR_LYON_02,2023-05-29,2025-05-29,34909,REJECTED
BAT-0000529,MAT-00303,HU_BUD_01,2024-11-22,2025-11-22,10122,RELEASED
BAT-0000530,MAT-00383,FR_LYON_02,2025-02-27,2026-08-27,49721,QUARANTINE
BAT-0000531,MAT-00359,FR_LYON_02,2023-05-14,2024-11-14,13414,QUARANTINE
BAT-0000532,MAT-00265,HU_BUD_01,2024-07-20,2026-07-20,37775,RELEASED
BAT-0000533,MAT-00168,FR_LYON_02,2024-08-23,2027-08-23,28979,RELEASED
BAT-0000534,MAT-00080,FR_LYON_02,2024-02-25,2025-08-25,31672,RELEASED
BAT-0000535,MAT-00264,HU_BUD_01,2023-06-28,2025-06-28,17132,RELEASED
BAT-0000536,MAT-00486,ES_BAR_01,2024-07-07,2027-07-07,36321,QUARANTINE
BAT-0000537,MAT-00481,HU_BUD_01,2022-12-20,2024-12-20,1598,RELEASED
BAT-0000538,MAT-00162,FR_LYON_02,2024-08-22,2026-02-22,16840,RELEASED
BAT-0000539,MAT-00202,FR_LYON_02,2025-09-17,2028-09-17,42486,QUARANTINE
BAT-0000540,MAT-00351,FR_LYON_02,2025-03-28,2026-09-28,44017,RELEASED
BAT-0000541,MAT-00239,FR_LYON_01,2024-08-04,2025-08-04,20627,RELEASED
BAT-0000542,MAT-00396,HU_BUD_01,2024-09-17,2027-09-17,30052,REJECTED
BAT-0000543,MAT-00396,ES_BAR_01,2024-12-08,2025-06-08,48460,RELEASED
BAT-0000544,MAT-00054,FR_LYON_01,2023-09-04,2024-09-04,35125,RELEASED
BAT-0000545,MAT-00489,HU_BUD_01,2025-12-05,2028-12-05,9704,REJECTED
BAT-0000546,MAT-00050,ES_BAR_01,2024-04-01,2027-04-01,28512,QUARANTINE
BAT-0000547,MAT-00328,ES_BAR_01,2023-03-07,2023-09-07,16806,RELEASED
BAT-0000548,MAT-00346,FR_LYON_01,2023-12-09,2025-12-09,7032,RELEASED
BAT-0000549,MAT-00039,FR_LYON_02,2024-04-12,2027-04-12,36281,RELEASED
BAT-0000550,MAT-00342,ES_BAR_01,2023-06-14,2023-12-14,44951,REJECTED
BAT-0000551,MAT-00152,FR_LYON_01,2025-06-08,2026-06-08,14106,RELEASED
BAT-0000552,MAT-00222,FR_LYON_01,2024-09-11,2025-03-11,16120,REJECTED
BAT-0000553,MAT-00469,FR_LYON_01,2025-11-12,2026-11-12,12901,RELEASED
BAT-0000554,MAT-00281,HU_BUD_01,2025-10-20,2027-10-20,27727,RELEASED
BAT-0000555,MAT-00464,FR_LYON_01,2024-07-09,2027-07-09,41411,RELEASED
BAT-0000556,MAT-00079,FR_LYON_01,2025-10-30,2028-10-30,20089,RELEASED
BAT-0000557,MAT-00384,HU_BUD_01,2025-02-14,2026-02-14,14080,RELEASED
BAT-0000558,MAT-00146,FR_LYON_02,2025-05-05,2027-05-05,330,RELEASED
BAT-0000559,MAT-00481,FR_LYON_02,2023-06-04,2024-06-04,16949,RELEASED
BAT-0000560,MAT-00468,FR_LYON_02,2023-11-15,2026-11-15,10670,REJECTED
BAT-0000561,MAT-00270,FR_LYON_02,2023-11-26,2024-05-26,38467,RELEASED
BAT-0000562,MAT-00144,ES_BAR_01,2024-12-15,2026-12-15,36443,RELEASED
BAT-0000563,MAT-00106,HU_BUD_01,2024-06-20,2025-12-20,38862,RELEASED
BAT-0000564,MAT-00304,ES_BAR_01,2025-01-17,2025-07-17,20632,RELEASED
BAT-0000565,MAT-00362,ES_BAR_01,2025-06-18,2025-12-18,19595,RELEASED
BAT-0000566,MAT-00010,ES_BAR_01,2023-04-23,2023-10-23,28921,RELEASED
BAT-0000567,MAT-00426,ES_BAR_01,2024-08-11,2026-02-11,12439,QUARANTINE
BAT-0000568,MAT-00326,ES_BAR_01,2024-04-23,2027-04-23,24226,RELEASED
BAT-0000569,MAT-00178,ES_BAR_01,2025-05-04,2026-11-04,44545,RELEASED
BAT-0000570,MAT-00154,FR_LYON_02,2023-09-16,2024-09-16,24459,QUARANTINE
BAT-0000571,MAT-00371,ES_BAR_01,2025-06-14,2028-06-14,11244,RELEASED
BAT-0000572,MAT-00339,ES_BAR_01,2024-01-08,2026-01-08,15234,RELEASED
BAT-0000573,MAT-00316,ES_BAR_01,2024-04-09,2027-04-09,45179,QUARANTINE
BAT-0000574,MAT-00347,FR_LYON_01,2025-11-14,2027-11-14,47122,RELEASED
BAT-0000575,MAT-00151,HU_BUD_01,2024-02-07,2025-08-07,32497,RELEASED
BAT-0000576,MAT-00243,ES_BAR_01,2025-06-21,2027-06-21,1598,RELEASED
BAT-0000577,MAT-00338,HU_BUD_01,2023-12-10,2026-12-10,3075,QUARANTINE
BAT-0000578,MAT-00018,HU_BUD_01,2024-11-01,2025-11-01,25911,RELEASED
BAT-0000579,MAT-00052,FR_LYON_02,2023-06-10,2024-06-10,48466,REJECTED
BAT-0000580,MAT-00013,ES_BAR_01,2025-09-07,2026-03-07,28019,RELEASED
BAT-0000581,MAT-00276,FR_LYON_02,2022-12-23,2023-12-23,12077,REJECTED
BAT-0000582,MAT-00170,FR_LYON_01,2025-08-11,2027-08-11,45078,RELEASED
BAT-0000583,MAT-00175,FR_LYON_01,2024-03-12,2027-03-12,47660,RELEASED
BAT-0000584,MAT-00160,FR_LYON_01,2023-11-27,2026-11-27,7695,RELEASED
BAT-0000585,MAT-00189,FR_LYON_02,2025-04-09,2026-10-09,1071,RELEASED
BAT-0000586,MAT-00377,FR_LYON_01,2025-01-15,2025-07-15,21508,RELEASED
BAT-0000587,MAT-00175,FR_LYON_02,2025-02-07,2027-02-07,28503,REJECTED
BAT-0000588,MAT-00412,FR_LYON_02,2023-02-06,2025-02-06,32006,RELEASED
BAT-0000589,MAT-00432,ES_BAR_01,2025-04-13,2026-04-13,15473,RELEASED
